text	curie	name	predicate	source
Detection Rule License 1.1	spdx:DRL-1.1	Detection Rule License 1.1	rdfs:label	spdx
DSDP License	spdx:DSDP	DSDP License	rdfs:label	spdx
DocBook DTD License	spdx:DocBook-DTD	DocBook DTD License	rdfs:label	spdx
DocBook Schema License	spdx:DocBook-Schema	DocBook Schema License	rdfs:label	spdx
DocBook Stylesheet License	spdx:DocBook-Stylesheet	DocBook Stylesheet License	rdfs:label	spdx
DocBook XML License	spdx:DocBook-XML	DocBook XML License	rdfs:label	spdx
Dotseqn License	spdx:Dotseqn	Dotseqn License	rdfs:label	spdx
Educational Community License v1.0	spdx:ECL-1.0	Educational Community License v1.0	rdfs:label	spdx
Educational Community License v2.0	spdx:ECL-2.0	Educational Community License v2.0	rdfs:label	spdx
Eiffel Forum License v1.0	spdx:EFL-1.0	Eiffel Forum License v1.0	rdfs:label	spdx
Eiffel Forum License v2.0	spdx:EFL-2.0	Eiffel Forum License v2.0	rdfs:label	spdx
EPICS Open License	spdx:EPICS	EPICS Open License	rdfs:label	spdx
Eclipse Public License 1.0	spdx:EPL-1.0	Eclipse Public License 1.0	rdfs:label	spdx
Eclipse Public License 2.0	spdx:EPL-2.0	Eclipse Public License 2.0	rdfs:label	spdx
EU DataGrid Software License	spdx:EUDatagrid	EU DataGrid Software License	rdfs:label	spdx
European Union Public License 1.0	spdx:EUPL-1.0	European Union Public License 1.0	rdfs:label	spdx
European Union Public License 1.1	spdx:EUPL-1.1	European Union Public License 1.1	rdfs:label	spdx
European Union Public License 1.2	spdx:EUPL-1.2	European Union Public License 1.2	rdfs:label	spdx
Elastic License 2.0	spdx:Elastic-2.0	Elastic License 2.0	rdfs:label	spdx
Entessa Public License v1.0	spdx:Entessa	Entessa Public License v1.0	rdfs:label	spdx
Erlang Public License v1.1	spdx:ErlPL-1.1	Erlang Public License v1.1	rdfs:label	spdx
Eurosym License	spdx:Eurosym	Eurosym License	rdfs:label	spdx
Fuzzy Bitmap License	spdx:FBM	Fuzzy Bitmap License	rdfs:label	spdx
Fraunhofer FDK AAC Codec Library	spdx:FDK-AAC	Fraunhofer FDK AAC Codec Library	rdfs:label	spdx
FSF All Permissive License	spdx:FSFAP	FSF All Permissive License	rdfs:label	spdx
FSF All Permissive License (without Warranty)	spdx:FSFAP-no-warranty-disclaimer	FSF All Permissive License (without Warranty)	rdfs:label	spdx
FSF Unlimited License	spdx:FSFUL	FSF Unlimited License	rdfs:label	spdx
FSF Unlimited License (with License Retention)	spdx:FSFULLR	FSF Unlimited License (with License Retention)	rdfs:label	spdx
FSF Unlimited License (with License Retention and Short Disclaimer)	spdx:FSFULLRSD	FSF Unlimited License (with License Retention and Short Disclaimer)	rdfs:label	spdx
FSF Unlimited License (With License Retention and Warranty Disclaimer)	spdx:FSFULLRWD	FSF Unlimited License (With License Retention and Warranty Disclaimer)	rdfs:label	spdx
Functional Source License, Version 1.1, ALv2 Future License	spdx:FSL-1.1-ALv2	Functional Source License, Version 1.1, ALv2 Future License	rdfs:label	spdx
Functional Source License, Version 1.1, MIT Future License	spdx:FSL-1.1-MIT	Functional Source License, Version 1.1, MIT Future License	rdfs:label	spdx
Freetype Project License	spdx:FTL	Freetype Project License	rdfs:label	spdx
Fair License	spdx:Fair	Fair License	rdfs:label	spdx
Ferguson Twofish License	spdx:Ferguson-Twofish	Ferguson Twofish License	rdfs:label	spdx
Frameworx Open License 1.0	spdx:Frameworx-1.0	Frameworx Open License 1.0	rdfs:label	spdx
FreeBSD Documentation License	spdx:FreeBSD-DOC	FreeBSD Documentation License	rdfs:label	spdx
FreeImage Public License v1.0	spdx:FreeImage	FreeImage Public License v1.0	rdfs:label	spdx
Furuseth License	spdx:Furuseth	Furuseth License	rdfs:label	spdx
Gnome GCR Documentation License	spdx:GCR-docs	Gnome GCR Documentation License	rdfs:label	spdx
GD License	spdx:GD	GD License	rdfs:label	spdx
GNU Free Documentation License v1.1	spdx:GFDL-1.1	GNU Free Documentation License v1.1	rdfs:label	spdx
GNU Free Documentation License v1.1 only - invariants	spdx:GFDL-1.1-invariants-only	GNU Free Documentation License v1.1 only - invariants	rdfs:label	spdx
GNU Free Documentation License v1.1 or later - invariants	spdx:GFDL-1.1-invariants-or-later	GNU Free Documentation License v1.1 or later - invariants	rdfs:label	spdx
GNU Free Documentation License v1.1 only - no invariants	spdx:GFDL-1.1-no-invariants-only	GNU Free Documentation License v1.1 only - no invariants	rdfs:label	spdx
GNU Free Documentation License v1.1 or later - no invariants	spdx:GFDL-1.1-no-invariants-or-later	GNU Free Documentation License v1.1 or later - no invariants	rdfs:label	spdx
GNU Free Documentation License v1.1 only	spdx:GFDL-1.1-only	GNU Free Documentation License v1.1 only	rdfs:label	spdx
GNU Free Documentation License v1.1 or later	spdx:GFDL-1.1-or-later	GNU Free Documentation License v1.1 or later	rdfs:label	spdx
GNU Free Documentation License v1.2	spdx:GFDL-1.2	GNU Free Documentation License v1.2	rdfs:label	spdx
GNU Free Documentation License v1.2 only - invariants	spdx:GFDL-1.2-invariants-only	GNU Free Documentation License v1.2 only - invariants	rdfs:label	spdx
GNU Free Documentation License v1.2 or later - invariants	spdx:GFDL-1.2-invariants-or-later	GNU Free Documentation License v1.2 or later - invariants	rdfs:label	spdx
GNU Free Documentation License v1.2 only - no invariants	spdx:GFDL-1.2-no-invariants-only	GNU Free Documentation License v1.2 only - no invariants	rdfs:label	spdx
GNU Free Documentation License v1.2 or later - no invariants	spdx:GFDL-1.2-no-invariants-or-later	GNU Free Documentation License v1.2 or later - no invariants	rdfs:label	spdx
GNU Free Documentation License v1.2 only	spdx:GFDL-1.2-only	GNU Free Documentation License v1.2 only	rdfs:label	spdx
GNU Free Documentation License v1.2 or later	spdx:GFDL-1.2-or-later	GNU Free Documentation License v1.2 or later	rdfs:label	spdx
GNU Free Documentation License v1.3	spdx:GFDL-1.3	GNU Free Documentation License v1.3	rdfs:label	spdx
GNU Free Documentation License v1.3 only - invariants	spdx:GFDL-1.3-invariants-only	GNU Free Documentation License v1.3 only - invariants	rdfs:label	spdx
GNU Free Documentation License v1.3 or later - invariants	spdx:GFDL-1.3-invariants-or-later	GNU Free Documentation License v1.3 or later - invariants	rdfs:label	spdx
GNU Free Documentation License v1.3 only - no invariants	spdx:GFDL-1.3-no-invariants-only	GNU Free Documentation License v1.3 only - no invariants	rdfs:label	spdx
GNU Free Documentation License v1.3 or later - no invariants	spdx:GFDL-1.3-no-invariants-or-later	GNU Free Documentation License v1.3 or later - no invariants	rdfs:label	spdx
GNU Free Documentation License v1.3 only	spdx:GFDL-1.3-only	GNU Free Documentation License v1.3 only	rdfs:label	spdx
GNU Free Documentation License v1.3 or later	spdx:GFDL-1.3-or-later	GNU Free Documentation License v1.3 or later	rdfs:label	spdx
GL2PS License	spdx:GL2PS	GL2PS License	rdfs:label	spdx
Good Luck With That Public License	spdx:GLWTPL	Good Luck With That Public License	rdfs:label	spdx
GNU General Public License v1.0 only	spdx:GPL-1.0	GNU General Public License v1.0 only	rdfs:label	spdx
GNU General Public License v1.0 or later	spdx:GPL-1.0+	GNU General Public License v1.0 or later	rdfs:label	spdx
GNU General Public License v1.0 only	spdx:GPL-1.0-only	GNU General Public License v1.0 only	rdfs:label	spdx
GNU General Public License v1.0 or later	spdx:GPL-1.0-or-later	GNU General Public License v1.0 or later	rdfs:label	spdx
GNU General Public License v2.0 only	spdx:GPL-2.0	GNU General Public License v2.0 only	rdfs:label	spdx
GNU General Public License v2.0 or later	spdx:GPL-2.0+	GNU General Public License v2.0 or later	rdfs:label	spdx
GNU General Public License v2.0 only	spdx:GPL-2.0-only	GNU General Public License v2.0 only	rdfs:label	spdx
GNU General Public License v2.0 or later	spdx:GPL-2.0-or-later	GNU General Public License v2.0 or later	rdfs:label	spdx
GNU General Public License v2.0 w/GCC Runtime Library exception	spdx:GPL-2.0-with-GCC-exception	GNU General Public License v2.0 w/GCC Runtime Library exception	rdfs:label	spdx
GNU General Public License v2.0 w/Autoconf exception	spdx:GPL-2.0-with-autoconf-exception	GNU General Public License v2.0 w/Autoconf exception	rdfs:label	spdx
GNU General Public License v2.0 w/Bison exception	spdx:GPL-2.0-with-bison-exception	GNU General Public License v2.0 w/Bison exception	rdfs:label	spdx
GNU General Public License v2.0 w/Classpath exception	spdx:GPL-2.0-with-classpath-exception	GNU General Public License v2.0 w/Classpath exception	rdfs:label	spdx
GNU General Public License v2.0 w/Font exception	spdx:GPL-2.0-with-font-exception	GNU General Public License v2.0 w/Font exception	rdfs:label	spdx
GNU General Public License v3.0 only	spdx:GPL-3.0	GNU General Public License v3.0 only	rdfs:label	spdx
GNU General Public License v3.0 or later	spdx:GPL-3.0+	GNU General Public License v3.0 or later	rdfs:label	spdx
GNU General Public License v3.0 only	spdx:GPL-3.0-only	GNU General Public License v3.0 only	rdfs:label	spdx
GNU General Public License v3.0 or later	spdx:GPL-3.0-or-later	GNU General Public License v3.0 or later	rdfs:label	spdx
GNU General Public License v3.0 w/GCC Runtime Library exception	spdx:GPL-3.0-with-GCC-exception	GNU General Public License v3.0 w/GCC Runtime Library exception	rdfs:label	spdx
GNU General Public License v3.0 w/Autoconf exception	spdx:GPL-3.0-with-autoconf-exception	GNU General Public License v3.0 w/Autoconf exception	rdfs:label	spdx
Game Programming Gems License	spdx:Game-Programming-Gems	Game Programming Gems License	rdfs:label	spdx
Giftware License	spdx:Giftware	Giftware License	rdfs:label	spdx
3dfx Glide License	spdx:Glide	3dfx Glide License	rdfs:label	spdx
Glulxe License	spdx:Glulxe	Glulxe License	rdfs:label	spdx
Graphics Gems License	spdx:Graphics-Gems	Graphics Gems License	rdfs:label	spdx
Gutmann License	spdx:Gutmann	Gutmann License	rdfs:label	spdx
HDF5 License	spdx:HDF5	HDF5 License	rdfs:label	spdx
HIDAPI License	spdx:HIDAPI	HIDAPI License	rdfs:label	spdx
Hewlett-Packard 1986 License	spdx:HP-1986	Hewlett-Packard 1986 License	rdfs:label	spdx
Hewlett-Packard 1989 License	spdx:HP-1989	Hewlett-Packard 1989 License	rdfs:label	spdx
Historical Permission Notice and Disclaimer	spdx:HPND	Historical Permission Notice and Disclaimer	rdfs:label	spdx
Historical Permission Notice and Disclaimer - DEC variant	spdx:HPND-DEC	Historical Permission Notice and Disclaimer - DEC variant	rdfs:label	spdx
Historical Permission Notice and Disclaimer - Fenneberg-Livingston variant	spdx:HPND-Fenneberg-Livingston	Historical Permission Notice and Disclaimer - Fenneberg-Livingston variant	rdfs:label	spdx
Historical Permission Notice and Disclaimer    - INRIA-IMAG variant	spdx:HPND-INRIA-IMAG	Historical Permission Notice and Disclaimer    - INRIA-IMAG variant	rdfs:label	spdx
Historical Permission Notice and Disclaimer - Intel variant	spdx:HPND-Intel	Historical Permission Notice and Disclaimer - Intel variant	rdfs:label	spdx
Historical Permission Notice and Disclaimer - Kevlin Henney variant	spdx:HPND-Kevlin-Henney	Historical Permission Notice and Disclaimer - Kevlin Henney variant	rdfs:label	spdx
Historical Permission Notice and Disclaimer with MIT disclaimer	spdx:HPND-MIT-disclaimer	Historical Permission Notice and Disclaimer with MIT disclaimer	rdfs:label	spdx
Historical Permission Notice and Disclaimer - Markus Kuhn variant	spdx:HPND-Markus-Kuhn	Historical Permission Notice and Disclaimer - Markus Kuhn variant	rdfs:label	spdx
Historical Permission Notice and Disclaimer - Netrek variant	spdx:HPND-Netrek	Historical Permission Notice and Disclaimer - Netrek variant	rdfs:label	spdx
Historical Permission Notice and Disclaimer - Pbmplus variant	spdx:HPND-Pbmplus	Historical Permission Notice and Disclaimer - Pbmplus variant	rdfs:label	spdx
Historical Permission Notice and Disclaimer - University of California variant	spdx:HPND-UC	Historical Permission Notice and Disclaimer - University of California variant	rdfs:label	spdx
Historical Permission Notice and Disclaimer - University of California, US export warning	spdx:HPND-UC-export-US	Historical Permission Notice and Disclaimer - University of California, US export warning	rdfs:label	spdx
Historical Permission Notice and Disclaimer - documentation variant	spdx:HPND-doc	Historical Permission Notice and Disclaimer - documentation variant	rdfs:label	spdx
Historical Permission Notice and Disclaimer - documentation sell variant	spdx:HPND-doc-sell	Historical Permission Notice and Disclaimer - documentation sell variant	rdfs:label	spdx
HPND with US Government export control warning	spdx:HPND-export-US	HPND with US Government export control warning	rdfs:label	spdx
HPND with US Government export control warning and acknowledgment	spdx:HPND-export-US-acknowledgement	HPND with US Government export control warning and acknowledgment	rdfs:label	spdx
HPND with US Government export control warning and modification rqmt	spdx:HPND-export-US-modify	HPND with US Government export control warning and modification rqmt	rdfs:label	spdx
HPND with US Government export control and 2 disclaimers	spdx:HPND-export2-US	HPND with US Government export control and 2 disclaimers	rdfs:label	spdx
Historical Permission Notice and Disclaimer - merchantability variant	spdx:HPND-merchantability-variant	Historical Permission Notice and Disclaimer - merchantability variant	rdfs:label	spdx
Historical Permission Notice and Disclaimer - sell xserver variant with MIT disclaimer	spdx:HPND-sell-MIT-disclaimer-xserver	Historical Permission Notice and Disclaimer - sell xserver variant with MIT disclaimer	rdfs:label	spdx
Historical Permission Notice and Disclaimer - sell regexpr variant	spdx:HPND-sell-regexpr	Historical Permission Notice and Disclaimer - sell regexpr variant	rdfs:label	spdx
Historical Permission Notice and Disclaimer - sell variant	spdx:HPND-sell-variant	Historical Permission Notice and Disclaimer - sell variant	rdfs:label	spdx
HPND sell variant with MIT disclaimer	spdx:HPND-sell-variant-MIT-disclaimer	HPND sell variant with MIT disclaimer	rdfs:label	spdx
HPND sell variant with MIT disclaimer - reverse	spdx:HPND-sell-variant-MIT-disclaimer-rev	HPND sell variant with MIT disclaimer - reverse	rdfs:label	spdx
HTML Tidy License	spdx:HTMLTIDY	HTML Tidy License	rdfs:label	spdx
Haskell Language Report License	spdx:HaskellReport	Haskell Language Report License	rdfs:label	spdx
Hippocratic License 2.1	spdx:Hippocratic-2.1	Hippocratic License 2.1	rdfs:label	spdx
IBM PowerPC Initialization and Boot Software	spdx:IBM-pibs	IBM PowerPC Initialization and Boot Software	rdfs:label	spdx
ICU License	spdx:ICU	ICU License	rdfs:label	spdx
IEC    Code Components End-user licence agreement	spdx:IEC-Code-Components-EULA	IEC    Code Components End-user licence agreement	rdfs:label	spdx
Independent JPEG Group License	spdx:IJG	Independent JPEG Group License	rdfs:label	spdx
Independent JPEG Group License - short	spdx:IJG-short	Independent JPEG Group License - short	rdfs:label	spdx
IPA Font License	spdx:IPA	IPA Font License	rdfs:label	spdx
IBM Public License v1.0	spdx:IPL-1.0	IBM Public License v1.0	rdfs:label	spdx
ISC License	spdx:ISC	ISC License	rdfs:label	spdx
ISC Veillard variant	spdx:ISC-Veillard	ISC Veillard variant	rdfs:label	spdx
ImageMagick License	spdx:ImageMagick	ImageMagick License	rdfs:label	spdx
Imlib2 License	spdx:Imlib2	Imlib2 License	rdfs:label	spdx
Info-ZIP License	spdx:Info-ZIP	Info-ZIP License	rdfs:label	spdx
Inner Net License v2.0	spdx:Inner-Net-2.0	Inner Net License v2.0	rdfs:label	spdx
Inno Setup License	spdx:InnoSetup	Inno Setup License	rdfs:label	spdx
Intel Open Source License	spdx:Intel	Intel Open Source License	rdfs:label	spdx
Intel ACPI Software License Agreement	spdx:Intel-ACPI	Intel ACPI Software License Agreement	rdfs:label	spdx
Interbase Public License v1.0	spdx:Interbase-1.0	Interbase Public License v1.0	rdfs:label	spdx
JPL Image Use Policy	spdx:JPL-image	JPL Image Use Policy	rdfs:label	spdx
Japan Network Information Center License	spdx:JPNIC	Japan Network Information Center License	rdfs:label	spdx
JSON License	spdx:JSON	JSON License	rdfs:label	spdx
Jam License	spdx:Jam	Jam License	rdfs:label	spdx
JasPer License	spdx:JasPer-2.0	JasPer License	rdfs:label	spdx
Kastrup License	spdx:Kastrup	Kastrup License	rdfs:label	spdx
Kazlib License	spdx:Kazlib	Kazlib License	rdfs:label	spdx
Knuth CTAN License	spdx:Knuth-CTAN	Knuth CTAN License	rdfs:label	spdx
Licence Art Libre 1.2	spdx:LAL-1.2	Licence Art Libre 1.2	rdfs:label	spdx
Licence Art Libre 1.3	spdx:LAL-1.3	Licence Art Libre 1.3	rdfs:label	spdx
GNU Library General Public License v2 only	spdx:LGPL-2.0	GNU Library General Public License v2 only	rdfs:label	spdx
GNU Library General Public License v2 or later	spdx:LGPL-2.0+	GNU Library General Public License v2 or later	rdfs:label	spdx
GNU Library General Public License v2 only	spdx:LGPL-2.0-only	GNU Library General Public License v2 only	rdfs:label	spdx
GNU Library General Public License v2 or later	spdx:LGPL-2.0-or-later	GNU Library General Public License v2 or later	rdfs:label	spdx
GNU Lesser General Public License v2.1 only	spdx:LGPL-2.1	GNU Lesser General Public License v2.1 only	rdfs:label	spdx
GNU Lesser General Public License v2.1 or later	spdx:LGPL-2.1+	GNU Lesser General Public License v2.1 or later	rdfs:label	spdx
GNU Lesser General Public License v2.1 only	spdx:LGPL-2.1-only	GNU Lesser General Public License v2.1 only	rdfs:label	spdx
GNU Lesser General Public License v2.1 or later	spdx:LGPL-2.1-or-later	GNU Lesser General Public License v2.1 or later	rdfs:label	spdx
GNU Lesser General Public License v3.0 only	spdx:LGPL-3.0	GNU Lesser General Public License v3.0 only	rdfs:label	spdx
GNU Lesser General Public License v3.0 or later	spdx:LGPL-3.0+	GNU Lesser General Public License v3.0 or later	rdfs:label	spdx
GNU Lesser General Public License v3.0 only	spdx:LGPL-3.0-only	GNU Lesser General Public License v3.0 only	rdfs:label	spdx
GNU Lesser General Public License v3.0 or later	spdx:LGPL-3.0-or-later	GNU Lesser General Public License v3.0 or later	rdfs:label	spdx
Lesser General Public License For Linguistic Resources	spdx:LGPLLR	Lesser General Public License For Linguistic Resources	rdfs:label	spdx
Common Lisp LOOP License	spdx:LOOP	Common Lisp LOOP License	rdfs:label	spdx
LPD Documentation License	spdx:LPD-document	LPD Documentation License	rdfs:label	spdx
Lucent Public License Version 1.0	spdx:LPL-1.0	Lucent Public License Version 1.0	rdfs:label	spdx
Lucent Public License v1.02	spdx:LPL-1.02	Lucent Public License v1.02	rdfs:label	spdx
LaTeX Project Public License v1.0	spdx:LPPL-1.0	LaTeX Project Public License v1.0	rdfs:label	spdx
LaTeX Project Public License v1.1	spdx:LPPL-1.1	LaTeX Project Public License v1.1	rdfs:label	spdx
LaTeX Project Public License v1.2	spdx:LPPL-1.2	LaTeX Project Public License v1.2	rdfs:label	spdx
LaTeX Project Public License v1.3a	spdx:LPPL-1.3a	LaTeX Project Public License v1.3a	rdfs:label	spdx
LaTeX Project Public License v1.3c	spdx:LPPL-1.3c	LaTeX Project Public License v1.3c	rdfs:label	spdx
LZMA SDK License (versions 9.11 to 9.20)	spdx:LZMA-SDK-9.11-to-9.20	LZMA SDK License (versions 9.11 to 9.20)	rdfs:label	spdx
LZMA SDK License (versions 9.22 and beyond)	spdx:LZMA-SDK-9.22	LZMA SDK License (versions 9.22 and beyond)	rdfs:label	spdx
Latex2e License	spdx:Latex2e	Latex2e License	rdfs:label	spdx
Latex2e with translated notice permission	spdx:Latex2e-translated-notice	Latex2e with translated notice permission	rdfs:label	spdx
Leptonica License	spdx:Leptonica	Leptonica License	rdfs:label	spdx
Licence Libre du Québec – Permissive version 1.1	spdx:LiLiQ-P-1.1	Licence Libre du Québec – Permissive version 1.1	rdfs:label	spdx
Licence Libre du Québec – Réciprocité version 1.1	spdx:LiLiQ-R-1.1	Licence Libre du Québec – Réciprocité version 1.1	rdfs:label	spdx
Licence Libre du Québec – Réciprocité forte version 1.1	spdx:LiLiQ-Rplus-1.1	Licence Libre du Québec – Réciprocité forte version 1.1	rdfs:label	spdx
libpng License	spdx:Libpng	libpng License	rdfs:label	spdx
Linux Kernel Variant of OpenIB.org license	spdx:Linux-OpenIB	Linux Kernel Variant of OpenIB.org license	rdfs:label	spdx
Linux man-pages - 1 paragraph	spdx:Linux-man-pages-1-para	Linux man-pages - 1 paragraph	rdfs:label	spdx
Linux man-pages Copyleft	spdx:Linux-man-pages-copyleft	Linux man-pages Copyleft	rdfs:label	spdx
Linux man-pages Copyleft - 2 paragraphs	spdx:Linux-man-pages-copyleft-2-para	Linux man-pages Copyleft - 2 paragraphs	rdfs:label	spdx
Linux man-pages Copyleft Variant	spdx:Linux-man-pages-copyleft-var	Linux man-pages Copyleft Variant	rdfs:label	spdx
Lucida Bitmap Fonts License	spdx:Lucida-Bitmap-Fonts	Lucida Bitmap Fonts License	rdfs:label	spdx
MIPS License	spdx:MIPS	MIPS License	rdfs:label	spdx
MIT License	spdx:MIT	MIT License	rdfs:label	spdx
MIT No Attribution	spdx:MIT-0	MIT No Attribution	rdfs:label	spdx
CMU License	spdx:MIT-CMU	CMU License	rdfs:label	spdx
MIT Click License	spdx:MIT-Click	MIT Click License	rdfs:label	spdx
MIT Festival Variant	spdx:MIT-Festival	MIT Festival Variant	rdfs:label	spdx
MIT Khronos - old variant	spdx:MIT-Khronos-old	MIT Khronos - old variant	rdfs:label	spdx
MIT License Modern Variant	spdx:MIT-Modern-Variant	MIT License Modern Variant	rdfs:label	spdx
MIT Tom Wu Variant	spdx:MIT-Wu	MIT Tom Wu Variant	rdfs:label	spdx
Enlightenment License (e16)	spdx:MIT-advertising	Enlightenment License (e16)	rdfs:label	spdx
enna License	spdx:MIT-enna	enna License	rdfs:label	spdx
feh License	spdx:MIT-feh	feh License	rdfs:label	spdx
MIT Open Group variant	spdx:MIT-open-group	MIT Open Group variant	rdfs:label	spdx
MIT testregex Variant	spdx:MIT-testregex	MIT testregex Variant	rdfs:label	spdx
MIT +no-false-attribs license	spdx:MITNFA	MIT +no-false-attribs license	rdfs:label	spdx
MMIXware License	spdx:MMIXware	MMIXware License	rdfs:label	spdx
MPEG Software Simulation	spdx:MPEG-SSG	MPEG Software Simulation	rdfs:label	spdx
Mozilla Public License 1.0	spdx:MPL-1.0	Mozilla Public License 1.0	rdfs:label	spdx
Mozilla Public License 1.1	spdx:MPL-1.1	Mozilla Public License 1.1	rdfs:label	spdx
Mozilla Public License 2.0	spdx:MPL-2.0	Mozilla Public License 2.0	rdfs:label	spdx
Mozilla Public License 2.0 (no copyleft exception)	spdx:MPL-2.0-no-copyleft-exception	Mozilla Public License 2.0 (no copyleft exception)	rdfs:label	spdx
Microsoft Limited Public License	spdx:MS-LPL	Microsoft Limited Public License	rdfs:label	spdx
Microsoft Public License	spdx:MS-PL	Microsoft Public License	rdfs:label	spdx
Microsoft Reciprocal License	spdx:MS-RL	Microsoft Reciprocal License	rdfs:label	spdx
Matrix Template Library License	spdx:MTLL	Matrix Template Library License	rdfs:label	spdx
Mackerras 3-Clause License	spdx:Mackerras-3-Clause	Mackerras 3-Clause License	rdfs:label	spdx
Mackerras 3-Clause - acknowledgment variant	spdx:Mackerras-3-Clause-acknowledgment	Mackerras 3-Clause - acknowledgment variant	rdfs:label	spdx
MakeIndex License	spdx:MakeIndex	MakeIndex License	rdfs:label	spdx
Martin Birgmeier License	spdx:Martin-Birgmeier	Martin Birgmeier License	rdfs:label	spdx
McPhee Slideshow License	spdx:McPhee-slideshow	McPhee Slideshow License	rdfs:label	spdx
Minpack License	spdx:Minpack	Minpack License	rdfs:label	spdx
The MirOS Licence	spdx:MirOS	The MirOS Licence	rdfs:label	spdx
Motosoto License	spdx:Motosoto	Motosoto License	rdfs:label	spdx
